Id,Sales
1,4758.1953
2,7601.6675
3,9370.215
4,7119.4683
5,7889.782
6,6036.679
7,7223.6084
8,8499.98
9,5907.303
10,6284.359
11,7778.181
12,8770.51
13,7688.2812
14,8807.481
15,6507.9814
16,5151.277
17,6424.1304
18,10168.198
19,11562.222
20,10791.77
21,9335.313
22,4697.3906
23,6165.401
24,4874.03
25,8379.549
26,12055.554
27,9234.828
28,6918.3413
29,5878.3276
30,4143.6543
31,6513.203
32,11013.7
33,7261.549
34,6020.064
35,6384.218
36,7664.087
37,3640.9497
38,8443.346
39,4843.032
40,7848.4995
41,6756.2544
42,5597.7676
43,9224.715
44,8177.306
45,5364.8647
46,7770.189
47,8299.991
48,12375.822
49,6562.8223
50,9384.819
51,7412.7046
52,9091.43
53,7611.308
54,10456.371
55,5508.854
56,5277.8384
57,6378.51
58,6392.065
59,10077.855
60,9024.888
61,6080.76
62,8150.5625
63,7497.623
64,10008.75
65,4242.0757
66,13844.371
67,5332.1846
68,6873.038
69,8673.159
70,5255.8633
71,7765.833
72,6603.568
73,8599.158
74,6229.783
75,6357.3755
76,8286.442
77,8232.974
78,7705.7
79,6235.882
80,7892.981
81,11810.545
82,7049.2314
83,4593.9395
84,7768.7812
85,6488.2065
86,6108.2104
87,8332.794
88,4287.126
89,9583.078
90,6594.87
91,8475.1875
92,7665.5635
93,4890.209
94,6705.7485
95,6143.9946
96,9703.636
97,8800.244
98,5623.022
99,4677.4487
100,7923.3667
101,6745.998
102,6714.01
103,8271.867
104,7820.7124
105,7764.3296
106,5968.4043
107,5322.11
108,7099.3247
109,8105.967
110,7800.802
111,9609.444
112,9212.591
113,5892.331
114,9475.805
115,6467.449
116,7838.8276
117,10330.441
118,8446.752
119,10404.278
120,8543.378
121,8971.118
122,6154.0044
123,7896.971
124,8799.506
125,7430.052
126,4421.333
127,5544.494
128,8906.723
129,6272.8086
130,4508.734
131,9731.893
132,7275.239
133,6464.6313
134,6274.6274
135,5874.931
136,7964.762
137,7398.4385
138,7463.11
139,6356.8057
140,5406.3027
141,7431.7456
142,4103.9766
143,6787.234
144,5954.129
145,9063.191
146,8213.822
147,6428.298
148,13170.603
149,5790.2065
150,5414.295
151,11246.864
152,7429.0176
153,9252.054
154,7764.6777
155,5923.686
156,6947.8237
157,6178.391
158,8894.651
159,12925.114
160,6432.805
161,3591.407
162,4877.885
163,9978.405
164,10407.652
165,7857.959
166,8256.129
167,5111.6523
168,5494.7344
169,3420.8286
170,5294.7524
171,6570.4434
172,7951.4805
173,7039.4907
174,6816.6514
175,8882.081
176,10166.995
177,8428.405
178,5512.9165
179,9814.125
180,13341.787
181,6451.6665
182,8149.754
183,5826.8164
184,7575.4478
185,4871.5063
186,8447.977
187,6851.056
188,9343.249
189,7703.0845
190,9540.621
191,7758.1865
192,5799.884
193,10370.982
194,18950.408
195,11440.996
196,6420.2227
197,3428.118
198,7198.3496
199,8382.059
200,6541.3833
201,12736.02
202,20682.775
203,4084.5981
204,6263.818
205,8812.456
206,5227.0464
207,8535.544
208,7451.098
209,9047.803
210,4251.549
211,6825.8174
212,6748.997
213,7602.5083
214,10881.682
215,6784.548
216,6433.5967
217,7997.194
218,6001.343
219,5348.8745
220,8507.304
221,6300.8315
222,6783.241
223,8094.395
224,6646.379
225,5751.972
226,7905.5537
227,8111.9526
228,9133.762
229,8092.5347
230,8330.268
231,5576.9062
232,4404.029
233,6447.06
234,6584.0986
235,6817.4575
236,4679.738
237,8380.491
238,8586.579
239,9992.565
240,7323.655
241,6407.9707
242,5696.5737
243,4565.437
244,11368.288
245,5617.876
246,8506.159
247,15488.645
248,7771.4487
249,7001.7886
250,6124.216
251,4782.972
252,7836.7646
253,4607.475
254,6099.8276
255,9771.725
256,5775.2227
257,17328.668
258,14316.747
259,5568.4194
260,7449.3506
261,5357.1396
262,7635.4814
263,6076.678
264,11121.751
265,9197.413
266,10412.179
267,4972.285
268,8144.067
269,5383.4644
270,8977.726
271,8077.9385
272,6777.984
273,6964.7007
274,6739.401
275,10033.934
276,9678.7
277,6642.7476
278,11550.87
279,7324.4507
280,9669.345
281,5518.124
282,6010.845
283,6284.8145
284,10770.158
285,6646.3154
286,8884.614
287,7329.7617
288,10453.928
289,4885.026
290,8616.438
291,7376.2534
292,4390.086
293,15037.758
294,17648.08
295,8618.501
296,7339.8203
297,9951.719
298,10891.264
299,11379.612
300,7177.887
301,9242.5205
302,6537.641
303,8883.233
304,4436.2593
305,6651.9146
306,6456.9785
307,5780.121
308,7737.291
309,5485.232
310,5688.2627
311,7334.74
312,4554.131
313,5222.3574
314,6054.801
315,7185.1055
316,10617.096
317,9885.411
318,7694.2446
319,7668.4663
320,6847.535
321,11567.538
322,6889.917
323,6901.8794
324,5075.667
325,9317.746
326,4778.2764
327,8403.613
328,3586.7417
329,5517.1294
330,8851.546
331,6951.144
332,5854.863
333,8721.558
334,10460.75
335,12280.263
336,6173.167
337,10179.938
338,3601.4597
339,5983.3584
340,7149.269
341,5016.9883
342,9024.208
343,5330.7456
344,5807.9814
345,9472.236
346,10844.334
347,9072.393
348,5885.019
349,4951.9556
350,10413.003
351,8126.2383
352,6145.2134
353,6028.947
354,8227.974
355,10603.0
356,5153.8223
357,7148.0215
358,9010.414
359,8337.15
360,13780.169
361,5811.1396
362,12006.274
363,8163.359
364,5467.2456
365,4113.071
366,6708.7744
367,6945.1807
368,7371.6543
369,8568.134
370,5352.947
371,5129.022
372,8478.801
373,3952.0776
374,8035.97
375,8207.863
376,8028.739
377,10162.353
378,6573.3516
379,9484.584
380,6772.6597
381,6211.7715
382,5998.133
383,5125.6187
384,10463.074
385,7252.6484
386,5408.85
387,8777.362
388,9624.366
389,8820.99
390,6593.0967
391,8645.75
392,5631.866
393,5958.991
394,6460.1694
395,9507.614
396,7088.676
397,6321.669
398,6609.711
399,5642.8604
400,4066.7766
401,5524.4424
402,8992.928
403,8283.141
404,11137.651
405,11750.148
406,8823.152
407,5887.7812
408,5171.5864
409,10956.553
410,10972.353
411,9003.233
412,8844.34
413,9167.586
414,6504.6743
415,4431.1006
416,11115.368
417,7890.5273
418,7557.862
419,7224.7593
420,3606.268
421,12217.918
422,6269.74
423,5629.181
424,5342.7007
425,6112.75
426,7144.1846
427,9800.348
428,8105.1475
429,5043.9014
430,4981.493
431,4595.377
432,3564.5972
433,7401.1133
434,18592.844
435,4764.207
436,6395.6016
437,7503.2524
438,5923.833
439,6095.8965
