Id,Sales
1,7207.52
2,8303.134
3,8874.037
4,6545.639
5,8451.716
6,7294.838
7,10711.566
8,11155.5205
9,7449.059
10,8580.007
11,9252.106
12,9261.084
13,8883.165
14,10922.031
15,8976.1
16,6923.3975
17,8129.7495
18,12950.951
19,12404.761
20,12529.111
21,8767.323
22,6845.0933
23,8052.8403
24,6369.422
25,9760.669
26,11110.514
27,11997.7705
28,7758.127
29,7646.835
30,7619.0425
31,8275.876
32,12466.632
33,9365.614
34,7866.822
35,6774.3066
36,11570.76
37,5869.611
38,9592.707
39,7075.4653
40,7904.8604
41,10724.568
42,5325.5015
43,10946.735
44,7872.5557
45,7246.198
46,7665.936
47,10188.446
48,11493.916
49,8598.847
50,10353.718
51,9094.543
52,14145.904
53,9095.506
54,11210.808
55,6747.858
56,6874.749
57,7248.88
58,6697.817
59,7208.9565
60,10573.414
61,7370.0093
62,9799.0205
63,9641.407
64,9782.83
65,5455.043
66,13034.267
67,8502.502
68,8481.647
69,10235.836
70,7929.709
71,9502.048
72,7089.8657
73,7755.767
74,6194.0664
75,7396.7524
76,6545.134
77,8270.029
78,9704.885
79,6380.0425
80,9025.146
81,11431.845
82,8288.055
83,5003.5996
84,10956.03
85,8193.223
86,6063.5435
87,10245.827
88,5584.73
89,10180.016
90,8194.817
91,11611.262
92,6588.533
93,5920.7715
94,9311.511
95,8170.8516
96,11980.813
97,11391.078
98,9811.794
99,6539.6616
100,9269.717
101,9216.792
102,8116.3477
103,10389.098
104,9235.225
105,11627.0625
106,7870.6636
107,5888.1235
108,8370.1875
109,6943.558
110,10725.06
111,9041.506
112,8824.836
113,8486.462
114,8547.054
115,6610.36
116,8817.416
117,10318.203
118,8968.578
119,12344.009
120,12039.411
121,8890.768
122,6799.394
123,8899.776
124,11298.412
125,8312.776
126,6239.4214
127,9835.807
128,8796.335
129,9505.266
130,8340.148
131,9190.302
132,9666.137
133,5970.875
134,6425.0986
135,6216.086
136,8111.4727
137,8546.394
138,6553.341
139,8594.141
140,4566.652
141,8106.8174
142,6850.527
143,7526.494
144,8121.791
145,11109.507
146,10242.174
147,9794.377
148,10836.891
149,7003.5786
150,7192.1533
151,11001.858
152,7348.8555
153,11176.818
154,9094.621
155,5652.2534
156,7848.2227
157,7634.739
158,8834.671
159,10510.7295
160,7982.3125
161,6099.909
162,6280.177
163,10707.461
164,10537.286
165,9392.923
166,10677.634
167,6038.2163
168,7825.4424
169,4859.1875
170,6485.534
171,6749.171
172,9149.55
173,8908.294
174,6951.2173
175,10282.329
176,11285.221
177,8701.56
178,7960.0845
179,10260.583
180,10525.023
181,9075.889
182,10838.379
183,6608.349
184,8300.276
185,6399.8296
186,9581.278
187,8454.352
188,11151.0
189,7968.082
190,12358.4375
191,11577.492
192,6509.3096
193,10035.513
194,16994.57
195,12428.609
196,9136.924
197,5621.751
198,10515.833
199,12886.578
200,5796.2896
201,14739.675
202,18697.898
203,7781.0825
204,7926.9946
205,11033.423
206,6206.987
207,9672.324
208,7194.307
209,8630.675
210,7919.0986
211,10059.007
212,10211.568
213,8484.52
214,10754.096
215,7477.4507
216,7911.301
217,9979.87
218,8202.144
219,6913.6323
220,9959.647
221,7996.088
222,7981.5283
223,8435.272
224,7160.159
225,7161.948
226,9654.63
227,8633.885
228,6924.5923
229,7165.1865
230,10435.083
231,7497.781
232,6562.0024
233,8646.83
234,7644.808
235,8425.079
236,6985.5215
237,12279.467
238,8946.598
239,9523.222
240,8776.425
241,7462.455
242,8046.86
243,4717.5435
244,10062.173
245,8769.991
246,10083.047
247,16855.066
248,11954.13
249,10474.865
250,7805.728
251,5509.4688
252,8766.947
253,5982.862
254,9556.22
255,11598.213
256,8212.311
257,16442.73
258,13620.639
259,7655.54
260,11801.605
261,8801.486
262,8224.192
263,7240.8306
264,10154.796
265,7462.797
266,12831.797
267,6570.2305
268,8171.109
269,6699.0054
270,6746.397
271,9724.1
272,9667.086
273,7811.596
274,8434.999
275,10152.994
276,9841.492
277,8486.688
278,10812.394
279,10290.461
280,11909.319
281,7771.375
282,8825.871
283,8148.6504
284,12817.084
285,8443.41
286,9254.083
287,10060.359
288,11506.957
289,6312.9575
290,11354.343
291,8845.749
292,5188.4966
293,14859.672
294,17854.441
295,8541.618
296,12437.764
297,11709.485
298,10722.892
299,12061.453
300,7823.5396
301,8340.195
302,8057.042
303,9652.079
304,5393.1094
305,8834.882
306,8401.009
307,8880.252
308,7929.429
309,7466.2847
310,6847.777
311,9751.857
312,5781.2627
313,7067.42
314,9916.864
315,8589.381
316,10855.603
317,11861.227
318,8278.718
319,10278.897
320,9243.305
321,11592.452
322,9770.42
323,8410.853
324,7328.832
325,12387.607
326,5707.107
327,9427.824
328,4995.442
329,6468.683
330,10817.953
331,8988.031
332,5932.302
333,7930.949
334,10398.307
335,11608.6045
336,6027.1587
337,8608.718
338,4781.23
339,7865.194
340,7163.779
341,6488.287
342,9793.135
343,7279.4795
344,7209.6514
345,10436.078
346,15673.73
347,10628.624
348,7701.248
349,7077.7734
350,9208.419
351,8581.25
352,7338.2456
353,5834.479
354,9762.596
355,11028.142
356,7453.778
357,6909.5127
358,8872.294
359,9125.342
360,12079.445
361,9063.581
362,12788.77
363,9451.87
364,7468.058
365,5121.6313
366,8198.304
367,9022.005
368,8420.38
369,9616.174
370,7564.3228
371,7146.0923
372,9996.816
373,5143.1187
374,11246.006
375,8924.927
376,9938.6875
377,10243.443
378,7978.408
379,11697.677
380,10047.655
381,8055.736
382,7867.309
383,6902.261
384,12504.032
385,9216.924
386,6109.894
387,11240.784
388,11861.317
389,9132.046
390,9112.889
391,8624.134
392,8082.978
393,8395.65
394,8232.094
395,10519.474
396,7626.414
397,7633.428
398,9436.937
399,9131.662
400,5377.8555
401,7772.5015
402,10729.008
403,8213.407
404,12218.128
405,12757.305
406,10076.76
407,5757.0376
408,6478.524
409,12210.056
410,10508.3545
411,10102.413
412,9429.515
413,11778.241
414,7278.4243
415,5493.6133
416,13363.192
417,8449.781
418,8540.885
419,7826.532
420,5320.9224
421,14915.44
422,7113.53
423,7018.663
424,6186.852
425,7871.452
426,8000.024
427,10659.249
428,8624.528
429,6395.4917
430,6559.406
431,6058.873
432,5350.3745
433,6940.784
434,16812.652
435,7718.402
436,8749.299
437,8612.914
438,7768.2627
439,8167.221
440,9012.485
441,6155.061
442,10088.26
443,9613.185
444,6500.0605
445,10469.782
446,7144.2524
447,6395.1987
448,8902.459
449,9411.636
450,12418.468
451,7900.8735
452,8325.208
453,7180.6255
454,7099.1553
455,15064.154
456,13096.979
457,7572.696
458,7847.2197
459,7857.7637
460,7963.22
461,5669.5186
462,10358.469
463,7930.0796
464,8477.395
465,8566.189
466,7209.603
467,8066.0527
468,9011.936
469,7599.645
470,8762.784
471,5935.3745
472,7255.008
473,10431.938
474,11594.862
475,11126.44
476,9217.144
477,6046.6875
478,9665.252
479,7263.7305
480,5482.941
481,10360.701
482,9021.953
483,9298.52
484,8105.9746
485,7583.9556
486,8943.236
487,6780.842
488,8480.435
489,7130.1157
490,8130.432
491,11623.415
492,6289.077
493,5978.0024
494,11379.808
495,8195.364
496,6986.521
497,11233.476
498,9795.087
499,11252.969
500,6291.9746
501,7042.324
502,9858.203
503,9038.195
504,9256.448
505,12504.974
506,5942.097
507,9257.199
508,8947.493
509,7419.091
510,7072.7866
511,8785.7705
512,8772.133
513,6349.59
514,10710.096
515,9047.69
516,11028.036
517,5042.2183
518,8943.731
519,9041.351
520,9830.245
521,10971.767
522,6871.3145
523,9200.677
524,10334.393
525,9931.534
526,6990.6196
527,6497.3955
528,10228.859
529,9532.345
530,9716.989
531,7999.696
532,7074.3115
533,11972.054
534,8190.856
535,8820.494
536,12097.452
537,7414.8823
538,8625.17
539,11966.152
540,11680.331
541,8113.794
542,9268.453
543,5654.6636
544,5210.597
545,11999.75
546,7203.6924
547,9572.173
548,7490.012
549,6693.3154
550,8765.969
551,12195.7295
552,6347.259
553,8477.451
554,7889.331
555,9272.794
556,8584.287
557,10374.3955
558,10165.425
559,10787.459
560,10039.964
561,8070.631
562,7314.664
563,6888.938
564,7465.9644
565,11917.682
566,9977.301
567,6244.112
568,15200.631
569,7948.5996
570,7684.037
571,9451.401
572,9980.194
573,11394.12
574,8297.261
575,8804.543
576,9236.272
577,10064.352
578,8545.8955
579,8481.098
580,7661.88
581,6587.019
582,6007.12
583,7508.392
584,12075.886
585,16816.902
586,8173.891
587,6032.4263
588,10570.984
589,6310.2847
590,7088.054
591,5994.1587
592,8878.753
593,6601.5654
594,7701.4316
595,15277.395
596,13349.093
597,7629.775
598,6497.9224
599,5095.9893
600,7451.5884
601,7191.3506
602,10831.662
603,7714.6416
604,6702.635
605,7999.406
606,8365.807
607,9904.87
608,10089.405
609,4884.7837
610,8468.465
611,8909.178
612,8762.3
613,6316.2876
614,6632.7524
615,9814.901
616,7381.6157
617,10549.613
618,8188.833
619,4703.0923
620,9232.601
621,8017.2085
622,8020.9175
623,4724.157
624,10013.82
625,10757.152
626,10608.22
627,8972.667
628,5952.9478
629,7524.083
630,10624.176
631,7869.0503
632,8013.402
633,7817.834
634,14496.453
635,10586.753
636,7287.1826
637,7202.834
638,7395.5884
639,10583.876
640,8053.9155
641,13493.984
642,9343.258
643,8430.311
644,8063.0225
645,5821.018
646,9102.761
647,19223.701
648,7601.4717
649,6531.372
650,12997.4
651,11853.6045
652,9510.144
653,10811.806
654,9005.2
655,8325.232
656,8062.269
657,10055.382
658,7913.293
659,8376.488
660,9630.179
661,7293.3286
662,6467.5605
663,7736.2725
664,6797.021
665,11946.802
666,7803.577
667,5644.292
668,8821.419
669,9108.353
670,5567.251
671,12975.8125
672,7919.2344
673,10067.788
674,5659.616
675,7522.6553
676,7547.958
677,6343.0957
678,9033.017
679,6705.6846
680,8093.4766
681,5996.0967
682,6553.822
683,7029.622
684,8396.964
685,7630.3276
686,10025.066
687,8029.903
688,11380.177
689,9056.789
690,10327.92
691,10407.543
692,9587.366
693,8020.627
694,7787.3926
695,8110.042
696,8522.399
697,12051.024
698,10010.287
699,9076.694
700,11693.829
701,7262.38
702,7120.8804
703,14069.713
704,10987.158
705,7629.382
706,11477.649
707,10731.71
708,9913.668
709,7678.9824
710,8123.9214
711,8045.8853
712,9466.123
713,8634.099
714,7194.0674
715,8430.238
716,10888.263
717,7656.942
718,11484.756
719,6924.936
720,8180.255
721,6976.6865
722,7191.694
723,9361.096
724,6705.2437
725,8967.834
726,9946.415
727,10546.465
728,7031.5264
729,7319.961
730,8946.486
731,7675.856
732,8797.022
733,6149.0005
734,7220.323
735,11229.405
736,9657.015
737,7160.9717
738,10154.292
739,8271.867
740,10520.598
741,7482.5796
742,6847.0454
743,9000.495
744,8087.944
745,8554.678
746,10594.217
747,11174.164
748,6640.341
749,12702.698
750,6174.898
751,6482.368
752,8129.7495
753,13593.518
754,9799.946
755,7712.0376
756,7614.212
757,8164.052
758,13339.345
759,8855.117
760,12566.494
761,8476.174
762,6567.4365
763,8191.4883
764,6735.0703
765,6947.963
766,7267.902
767,8667.669
768,5852.535
769,10582.412
770,11507.1875
771,8507.214
772,6938.6265
773,9313.598
774,8231.277
775,7560.479
776,11806.862
777,12899.882
778,8736.934
779,5805.1406
780,13870.075
781,9309.441
782,9094.031
783,11647.783
784,10285.192
785,8100.6963
786,8560.595
787,10935.57
788,11510.491
789,14481.876
790,7119.3257
791,6564.3184
792,7892.4917
793,7986.493
794,5666.6533
795,9811.72
